날짜,BPU,쿠폰ID,쿠폰명,쿠폰유형,쿠폰할인
2026-05-28,e-영업2,NCPN0001956,(제휴 최저가 자동 쿠폰)19560원 할인,플러스,17782.0
2026-05-28,e-영업2,NCPN0001987,(제휴 최저가 자동 쿠폰)19870원 할인,플러스,18064.0
2026-05-28,e-영업2,NCPN0001997,(제휴 최저가 자동 쿠폰)19970원 할인,플러스,18155.0
2026-05-28,e-영업2,NCPN0002257,(제휴 최저가 자동 쿠폰)22570원 할인,플러스,-20518.0
2026-05-29,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,5091.0
2026-05-29,e-영업2,CPN1704036,[제휴쿠폰] [OUTLET] 프리 서머 세일 12% 일반쿠폰,일반,-34745.0
2026-05-29,e-영업2,CPN1704037,[제휴쿠폰][OUTLET] 미리 준비하는 여름 12% 쿠폰,일반,-92455.0
2026-05-29,e-영업1,CPN1708750,[제휴쿠폰][서머 프리뷰] 플러스 5% 쿠폰,플러스,2209.0
2026-05-29,e-영업1,CPN1708760,[제휴쿠폰][서머 프리뷰] 플러스 8% 쿠폰,플러스,28109.0
2026-05-29,e-영업1,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,2173.0
2026-05-29,e-영업1,NCPN0000658,(제휴 최저가 자동 쿠폰)6580원 할인,플러스,5982.0
2026-05-29,e-영업1,NCPN0000802,(제휴 최저가 자동 쿠폰)8020원 할인,플러스,7291.0
2026-05-29,e-영업1,NCPN0000904,(제휴 최저가 자동 쿠폰)9040원 할인,플러스,16436.0
2026-05-29,e-영업1,NCPN0001073,(제휴 최저가 자동 쿠폰)10730원 할인,플러스,9755.0
2026-05-29,e-영업1,NCPN0001432,(제휴 최저가 자동 쿠폰)14320원 할인,플러스,13018.0
2026-05-29,e-영업1,NCPN0001451,(제휴 최저가 자동 쿠폰)14510원 할인,플러스,-13191.0
2026-05-29,e-영업1,NCPN0001612,(제휴 최저가 자동 쿠폰)16120원 할인,플러스,14655.0
2026-05-29,e-영업1,NCPN0002152,(제휴 최저가 자동 쿠폰)21520원 할인,플러스,-19564.0
2026-05-29,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,246082.0
2026-05-29,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,6127.0
2026-05-29,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,75855.0
2026-05-29,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,82.0
2026-05-29,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,269455.0
2026-05-29,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,344218.0
2026-05-29,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,43627.0
2026-05-29,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,44955.0
2026-05-29,e-영업2,CPN425515,[제휴전용] 5%추가할인 (이월 스포츠),플러스,-7045.0
2026-05-29,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,10591.0
2026-05-29,e-영업2,CPN1697300,[WEEKEND SALE] 플러스 5% 쿠폰,플러스,-5645.0
2026-05-29,e-영업2,CPN1708760,[제휴쿠폰][서머 프리뷰] 플러스 8% 쿠폰,플러스,58664.0
2026-05-29,e-영업2,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,9436.0
2026-05-29,e-영업2,NCPN0000398,(제휴 최저가 자동 쿠폰)3980원 할인,플러스,7236.0
2026-05-29,e-영업2,NCPN0000793,(제휴 최저가 자동 쿠폰)7930원 할인,플러스,36045.0
2026-05-29,e-영업2,NCPN0000847,(제휴 최저가 자동 쿠폰)8470원 할인,플러스,15400.0
2026-05-29,e-영업2,NCPN0001289,(제휴 최저가 자동 쿠폰)12890원 할인,플러스,-11718.0
2026-05-29,e-영업2,NCPN0001437,(제휴 최저가 자동 쿠폰)14370원 할인,플러스,13064.0
2026-05-29,e-영업2,NCPN0001581,(제휴 최저가 자동 쿠폰)15810원 할인,플러스,14373.0
2026-05-29,e-영업2,NCPN0001655,(제휴 최저가 자동 쿠폰)16550원 할인,플러스,15045.0
2026-05-29,e-영업2,NCPN0001775,(제휴 최저가 자동 쿠폰)17750원 할인,플러스,32273.0
2026-05-29,e-영업2,NCPN0001818,(제휴 최저가 자동 쿠폰)18180원 할인,플러스,16527.0
2026-05-29,e-영업2,NCPN0001867,(제휴 최저가 자동 쿠폰)18670원 할인,플러스,-16973.0
2026-05-29,e-영업2,NCPN0001973,(제휴 최저가 자동 쿠폰)19730원 할인,플러스,35873.0
2026-05-29,e-영업2,NCPN0002189,(제휴 최저가 자동 쿠폰)21890원 할인,플러스,19900.0
2026-05-29,e-영업2,NCPN0002496,(제휴 최저가 자동 쿠폰)24960원 할인,플러스,-22691.0
2026-05-29,e-영업2,NCPN0002510,(제휴 최저가 자동 쿠폰)25100원 할인,플러스,22818.0
2026-05-29,e-영업2,NCPN0003684,(제휴 최저가 자동 쿠폰)36840원 할인,플러스,33491.0
2026-05-30,e-영업2,CPN1704037,[제휴쿠폰][OUTLET] 미리 준비하는 여름 12% 쿠폰,일반,-11273.0
2026-05-30,e-영업1,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,58782.0
2026-05-30,e-영업1,NCPN0000310,(제휴 최저가 자동 쿠폰)3100원 할인,플러스,2818.0
2026-05-30,e-영업1,NCPN0000451,(제휴 최저가 자동 쿠폰)4510원 할인,플러스,4100.0
2026-05-30,e-영업1,NCPN0000501,(제휴 최저가 자동 쿠폰)5010원 할인,플러스,4555.0
2026-05-30,e-영업1,NCPN0000586,(제휴 최저가 자동 쿠폰)5860원 할인,플러스,5327.0
2026-05-30,e-영업1,NCPN0000904,(제휴 최저가 자동 쿠폰)9040원 할인,플러스,8218.0
2026-05-30,e-영업1,NCPN0001289,(제휴 최저가 자동 쿠폰)12890원 할인,플러스,-35155.0
2026-05-30,e-영업1,NCPN0001317,(제휴 최저가 자동 쿠폰)13170원 할인,플러스,11973.0
2026-05-30,e-영업1,NCPN0001432,(제휴 최저가 자동 쿠폰)14320원 할인,플러스,13018.0
2026-05-30,e-영업1,NCPN0001702,(제휴 최저가 자동 쿠폰)17020원 할인,플러스,-15473.0
2026-05-30,e-영업1,NCPN0002253,(제휴 최저가 자동 쿠폰)22530원 할인,플러스,20482.0
2026-05-30,e-영업1,NCPN0004109,(제휴 최저가 자동 쿠폰)41090원 할인,플러스,74709.0
2026-05-30,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,185555.0
2026-05-30,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,46300.0
2026-05-30,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,6782.0
2026-05-30,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,264336.0
2026-05-30,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,233373.0
2026-05-30,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,66573.0
2026-05-30,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,203518.0
2026-05-30,e-영업2,CPN425515,[제휴전용] 5%추가할인 (이월 스포츠),플러스,-2264.0
2026-05-30,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,13964.0
2026-05-30,e-영업2,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,16564.0
2026-05-30,e-영업2,NCPN0000001,(제휴 최저가 자동 쿠폰)10원 할인,플러스,9.0
2026-05-30,e-영업2,NCPN0000390,(제휴 최저가 자동 쿠폰)3900원 할인,플러스,3545.0
2026-05-30,e-영업2,NCPN0000398,(제휴 최저가 자동 쿠폰)3980원 할인,플러스,3618.0
2026-05-30,e-영업2,NCPN0000401,(제휴 최저가 자동 쿠폰)4010원 할인,플러스,3645.0
2026-05-30,e-영업2,NCPN0000793,(제휴 최저가 자동 쿠폰)7930원 할인,플러스,7209.0
2026-05-30,e-영업2,NCPN0000851,(제휴 최저가 자동 쿠폰)8510원 할인,플러스,7736.0
2026-05-30,e-영업2,NCPN0000997,(제휴 최저가 자동 쿠폰)9970원 할인,플러스,-9064.0
2026-05-30,e-영업2,NCPN0001074,(제휴 최저가 자동 쿠폰)10740원 할인,플러스,9764.0
2026-05-30,e-영업2,NCPN0001082,(제휴 최저가 자동 쿠폰)10820원 할인,플러스,9836.0
2026-05-30,e-영업2,NCPN0001243,(제휴 최저가 자동 쿠폰)12430원 할인,플러스,11300.0
2026-05-30,e-영업2,NCPN0001565,(제휴 최저가 자동 쿠폰)15650원 할인,플러스,28455.0
2026-05-30,e-영업2,NCPN0001636,(제휴 최저가 자동 쿠폰)16360원 할인,플러스,14873.0
2026-05-30,e-영업2,NCPN0001775,(제휴 최저가 자동 쿠폰)17750원 할인,플러스,64545.0
2026-05-30,e-영업2,NCPN0001864,(제휴 최저가 자동 쿠폰)18640원 할인,플러스,16945.0
2026-05-30,e-영업2,NCPN0001924,(제휴 최저가 자동 쿠폰)19240원 할인,플러스,17491.0
2026-05-30,e-영업2,NCPN0001959,(제휴 최저가 자동 쿠폰)19590원 할인,플러스,17809.0
2026-05-30,e-영업2,NCPN0001973,(제휴 최저가 자동 쿠폰)19730원 할인,플러스,17936.0
2026-05-30,e-영업2,NCPN0002285,(제휴 최저가 자동 쿠폰)22850원 할인,플러스,41545.0
2026-05-30,e-영업2,NCPN0002510,(제휴 최저가 자동 쿠폰)25100원 할인,플러스,22818.0
2026-05-30,e-영업2,NCPN0005462,(제휴 최저가 자동 쿠폰)54620원 할인,플러스,49655.0
2026-05-31,e-영업1,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,40227.0
2026-05-31,e-영업1,NCPN0000235,(제휴 최저가 자동 쿠폰)2350원 할인,플러스,2136.0
2026-05-31,e-영업1,NCPN0000472,(제휴 최저가 자동 쿠폰)4720원 할인,플러스,17164.0
2026-05-31,e-영업1,NCPN0000802,(제휴 최저가 자동 쿠폰)8020원 할인,플러스,7291.0
2026-05-31,e-영업1,NCPN0000904,(제휴 최저가 자동 쿠폰)9040원 할인,플러스,16436.0
2026-05-31,e-영업1,NCPN0001432,(제휴 최저가 자동 쿠폰)14320원 할인,플러스,78109.0
2026-05-31,e-영업1,NCPN0001976,(제휴 최저가 자동 쿠폰)19760원 할인,플러스,35927.0
2026-05-31,e-영업1,NCPN0002584,(제휴 최저가 자동 쿠폰)25840원 할인,플러스,23491.0
2026-05-31,e-영업1,NCPN0003309,(제휴 최저가 자동 쿠폰)33090원 할인,플러스,30082.0
2026-05-31,e-영업1,NCPN0004109,(제휴 최저가 자동 쿠폰)41090원 할인,플러스,74709.0
2026-05-31,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,237627.0
2026-05-31,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,42418.0
2026-05-31,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,87018.0
2026-05-31,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,14045.0
2026-05-31,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,126618.0
2026-05-31,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,334636.0
2026-05-31,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,165900.0
2026-05-31,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,199800.0
2026-05-31,e-영업2,CPN425515,[제휴전용] 5%추가할인 (이월 스포츠),플러스,1691.0
2026-05-31,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,57864.0
2026-05-31,e-영업2,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,37355.0
2026-05-31,e-영업2,NCPN0000187,(제휴 최저가 자동 쿠폰)1870원 할인,플러스,1700.0
2026-05-31,e-영업2,NCPN0000603,(제휴 최저가 자동 쿠폰)6030원 할인,플러스,5482.0
2026-05-31,e-영업2,NCPN0000793,(제휴 최저가 자동 쿠폰)7930원 할인,플러스,14418.0
2026-05-31,e-영업2,NCPN0001021,(제휴 최저가 자동 쿠폰)10210원 할인,플러스,9282.0
2026-05-31,e-영업2,NCPN0001074,(제휴 최저가 자동 쿠폰)10740원 할인,플러스,9764.0
2026-05-31,e-영업2,NCPN0001134,(제휴 최저가 자동 쿠폰)11340원 할인,플러스,10309.0
2026-05-31,e-영업2,NCPN0001636,(제휴 최저가 자동 쿠폰)16360원 할인,플러스,14873.0
2026-05-31,e-영업2,NCPN0001760,(제휴 최저가 자동 쿠폰)17600원 할인,플러스,16000.0
2026-05-31,e-영업2,NCPN0001775,(제휴 최저가 자동 쿠폰)17750원 할인,플러스,16136.0
2026-05-31,e-영업2,NCPN0001826,(제휴 최저가 자동 쿠폰)18260원 할인,플러스,16600.0
2026-05-31,e-영업2,NCPN0001864,(제휴 최저가 자동 쿠폰)18640원 할인,플러스,16945.0
2026-05-31,e-영업2,NCPN0001924,(제휴 최저가 자동 쿠폰)19240원 할인,플러스,34982.0
2026-05-31,e-영업2,NCPN0001973,(제휴 최저가 자동 쿠폰)19730원 할인,플러스,35873.0
2026-05-31,e-영업2,NCPN0002285,(제휴 최저가 자동 쿠폰)22850원 할인,플러스,20773.0
2026-05-31,e-영업2,NCPN0002510,(제휴 최저가 자동 쿠폰)25100원 할인,플러스,22818.0
2026-05-31,e-영업2,NCPN0004352,(제휴 최저가 자동 쿠폰)43520원 할인,플러스,39564.0
2026-05-31,e-영업2,NCPN0005462,(제휴 최저가 자동 쿠폰)54620원 할인,플러스,49655.0
2026-06-01,e-영업2,CPN1704036,[제휴쿠폰] [OUTLET] 프리 서머 세일 12% 일반쿠폰,일반,-13673.0
2026-06-01,e-영업2,CPN1704037,[제휴쿠폰][OUTLET] 미리 준비하는 여름 12% 쿠폰,일반,-54309.0
2026-06-01,e-영업1,CPN1708760,[제휴쿠폰][서머 프리뷰] 플러스 8% 쿠폰,플러스,-11845.0
2026-06-01,e-영업1,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,3073.0
2026-06-01,e-영업1,NCPN0000677,(제휴 최저가 자동 쿠폰)6770원 할인,플러스,6155.0
2026-06-01,e-영업1,NCPN0000781,(제휴 최저가 자동 쿠폰)7810원 할인,플러스,7100.0
2026-06-01,e-영업1,NCPN0000859,(제휴 최저가 자동 쿠폰)8590원 할인,플러스,15618.0
2026-06-01,e-영업1,NCPN0000967,(제휴 최저가 자동 쿠폰)9670원 할인,플러스,8791.0
2026-06-01,e-영업1,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,9055.0
2026-06-01,e-영업1,NCPN0001208,(제휴 최저가 자동 쿠폰)12080원 할인,플러스,-10982.0
2026-06-01,e-영업1,NCPN0001432,(제휴 최저가 자동 쿠폰)14320원 할인,플러스,13018.0
2026-06-01,e-영업1,NCPN0001581,(제휴 최저가 자동 쿠폰)15810원 할인,플러스,14373.0
2026-06-01,e-영업1,NCPN0001612,(제휴 최저가 자동 쿠폰)16120원 할인,플러스,-14655.0
2026-06-01,e-영업1,NCPN0001636,(제휴 최저가 자동 쿠폰)16360원 할인,플러스,14873.0
2026-06-01,e-영업1,NCPN0001669,(제휴 최저가 자동 쿠폰)16690원 할인,플러스,15173.0
2026-06-01,e-영업1,NCPN0001671,(제휴 최저가 자동 쿠폰)16710원 할인,플러스,15191.0
2026-06-01,e-영업1,NCPN0001736,(제휴 최저가 자동 쿠폰)17360원 할인,플러스,15782.0
2026-06-01,e-영업1,NCPN0001775,(제휴 최저가 자동 쿠폰)17750원 할인,플러스,-16136.0
2026-06-01,e-영업1,NCPN0001956,(제휴 최저가 자동 쿠폰)19560원 할인,플러스,17782.0
2026-06-01,e-영업1,NCPN0001976,(제휴 최저가 자동 쿠폰)19760원 할인,플러스,17964.0
2026-06-01,e-영업1,NCPN0002773,(제휴 최저가 자동 쿠폰)27730원 할인,플러스,25209.0
2026-06-01,e-영업1,NCPN0003002,(제휴 최저가 자동 쿠폰)30020원 할인,플러스,27291.0
2026-06-01,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,263309.0
2026-06-01,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,65300.0
2026-06-01,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,10073.0
2026-06-01,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,16818.0
2026-06-01,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,50518.0
2026-06-01,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,183427.0
2026-06-01,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,91845.0
2026-06-01,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,58118.0
2026-06-01,e-영업2,CPN425515,[제휴전용] 5%추가할인 (이월 스포츠),플러스,3045.0
2026-06-01,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,13327.0
2026-06-01,e-영업2,CPN1708760,[제휴쿠폰][서머 프리뷰] 플러스 8% 쿠폰,플러스,-24191.0
2026-06-01,e-영업2,CPN1710218,[제휴쿠폰][WEEKEND SALE] 플러스 5% 쿠폰 ,플러스,-26155.0
2026-06-01,e-영업2,NCPN0000120,(제휴 최저가 자동 쿠폰)1200원 할인,플러스,1091.0
2026-06-01,e-영업2,NCPN0000521,(제휴 최저가 자동 쿠폰)5210원 할인,플러스,4736.0
